id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1206331703842750464	1206331703842750464	2019-12-15 18:54:25 -03	2019-12-15	18:54:25	-0300	61870087	gasseruto	Laura		a bem da verdade, estou só de olho no curso de férias sobre sociologia digital	pt	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/gasseruto/status/1206331703842750464			0								{'user_id': None, 'username': None}				
1204045967042830336	1204045967042830336	2019-12-09 11:31:43 -03	2019-12-09	11:31:43	-0300	925021876748943360	malfeitona	malfeitona darkzera da Bahia		*~ sE a ViDa É uMa EsCoLa Eu ViM PrA MeReNdAR ~* + a amiga do professor de sociologia digital costuma dizer isso e eu achei uma frase muito perspicaz e to quase tatuando de tão genial +.+* não se trata de comer…  https://t.co/VGCrdGH04K	pt	[]	['https://www.instagram.com/p/B52ukiTnZw_/?igshid=1g3kevh3lsrai']	[]	1	0	6	[]	[]	https://twitter.com/malfeitona/status/1204045967042830336			0								{'user_id': None, 'username': None}				
1202224015898816513	1202224015898816513	2019-12-04 10:51:56 -03	2019-12-04	10:51:56	-0300	925021876748943360	malfeitona	malfeitona darkzera da Bahia		Expectativa: caruru de Santa Barbara  Realidade: sociologia digital   Nada contra sociologia digital mas difícil competir com gostosura &amp; tradição	pt	[]	[]	[]	0	0	16	[]	[]	https://twitter.com/malfeitona/status/1202224015898816513			0								{'user_id': None, 'username': None}				
1201913084509671425	1201913084509671425	2019-12-03 14:16:24 -03	2019-12-03	14:16:24	-0300	82414266	winonenha	molotov🔥		Ganhei o título nde super fã da página Sociologia Digital no Facebook.  Quem disse que meme não dá futuro?	pt	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/winonenha/status/1201913084509671425			0								{'user_id': None, 'username': None}				
1197245181612961792	1197245181612961792	2019-11-20 17:07:49 -03	2019-11-20	17:07:49	-0300	925021876748943360	malfeitona	malfeitona darkzera da Bahia		"hoje na aula de sociologia digital não vou entrar em detalhes mas íamos buscar um termo vândalos vândalo ou vandalismo e aí ficou-se falando ""vandal"" várias vezes  minha mente só autocompletava com +deverdade  @Vandaldeverdade"	pt	['vandaldeverdade']	[]	[]	1	0	16	[]	[]	https://twitter.com/malfeitona/status/1197245181612961792			0								{'user_id': None, 'username': None}				
1196815011835985921	1196815011835985921	2019-11-19 12:38:29 -03	2019-11-19	12:38:29	-0300	1064128345	movsociz	FCST Unizar		"El próximo martes 26 de noviembre tendrá lugar la conferencia en el aula magna de @movsociz:""PORNO VENGATIVO. VIOLENCIA, SEXUALIDAD Y TECNOLOGÍA” impartida por SILVIA SEMENZIN, La ponente es doctoranda en Sociología Digital en la Universidad de Milán. Os esperamos a las 19:30h.  https://t.co/hJRQEzMIuB"	es	['movsociz']	[]	['https://pbs.twimg.com/media/EJvw6GJW4AADk1O.jpg']	0	2	1	[]	[]	https://twitter.com/movsociz/status/1196815011835985921			1	https://pbs.twimg.com/media/EJvw6GJW4AADk1O.jpg							{'user_id': None, 'username': None}				
1196799587215904768	1196797983431499777	2019-11-19 11:37:11 -03	2019-11-19	11:37:11	-0300	171498019	ibrahimzapata	xiaomito		tem um pessoal que estuda sociologia digital que tem uma perspectiva ingênua que as novas organizações de trabalho iriam alienar os trabalhadores de tal maneira que seria impossível que existisse consciência de classe. Mark Graham em seu trabalho aponta um caminho contrário.	pt	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Ibrahimzapata/status/1196799587215904768			0								{'user_id': '171498019', 'username': 'Ibrahimzapata'}				
1194652933654274048	1194647355531964419	2019-11-13 13:27:09 -03	2019-11-13	13:27:09	-0300	195383940	_sertao	falasse q n falasse?		@poorthiag0 Bicha, meu prof de sociologia digital disse que zotero é melhor	pt	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/_sertao/status/1194652933654274048			0								{'user_id': '1057486726078365698', 'username': 'robsileneaursa'}				
1194633358464016386	1194633358464016386	2019-11-13 12:09:22 -03	2019-11-13	12:09:22	-0300	1060174756165632000	socio_digital	Sociologia Digital		É ou não é ou não é? É! ㅤ Repost @saquinhodelixo ㅤ #SociologiaDigitalBR #SociologiaDigital #Memes #Filosofia #Politica  https://t.co/swzLqQ4fKl	pt	['saquinhodelixo']	[]	['https://pbs.twimg.com/media/EJQwtCDVAAEsLOC.jpg']	0	0	0	['sociologiadigitalbr', 'sociologiadigital', 'memes', 'filosofia', 'politica']	[]	https://twitter.com/socio_digital/status/1194633358464016386			1	https://pbs.twimg.com/media/EJQwtCDVAAEsLOC.jpg							{'user_id': None, 'username': None}				
1192923711994843136	1192923711994843136	2019-11-08 18:55:51 -03	2019-11-08	18:55:51	-0300	1060174756165632000	socio_digital	Sociologia Digital		Limonada de bolsominions.  #LulaLivreAgora #LulaLivre #STF #Politica #SociologiaDigitalBR #SociologiaDigital  #vazajato  https://t.co/3KPqYYUt9H	pt	[]	[]	['https://pbs.twimg.com/media/EI4dyPJW4AM0DXT.jpg']	0	0	0	['lulalivreagora', 'lulalivre', 'stf', 'politica', 'sociologiadigitalbr', 'sociologiadigital', 'vazajato']	[]	https://twitter.com/socio_digital/status/1192923711994843136			1	https://pbs.twimg.com/media/EI4dyPJW4AM0DXT.jpg							{'user_id': None, 'username': None}				
1192920150430887937	1192920150430887937	2019-11-08 18:41:41 -03	2019-11-08	18:41:41	-0300	1060174756165632000	socio_digital	Sociologia Digital		JÁÁÁÁÁ!!!!!  #LulaLivre #LulaLivreAgora #politica #stf #SociologiaDigitalBR #SociologiaDigital  https://t.co/Wa9CYlvTCI	und	[]	[]	['https://pbs.twimg.com/media/EI4aioMXsAEeAmW.jpg']	0	0	0	['lulalivre', 'lulalivreagora', 'politica', 'stf', 'sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1192920150430887937			1	https://pbs.twimg.com/media/EI4aioMXsAEeAmW.jpg							{'user_id': None, 'username': None}				
1192823803606437888	1192823803606437888	2019-11-08 12:18:51 -03	2019-11-08	12:18:51	-0300	1060174756165632000	socio_digital	Sociologia Digital		#Repost @J_LIVRES • • • • • • Com a decisão do STF hoje, injustiças serão corrigidas. #lulalivre #rafaelbragalivre #SociologiaDigitalBR #SociologiaDigital #Política #politica #stf #vazajato  https://t.co/R5C7yWna2M	pt	['j_livres']	[]	['https://pbs.twimg.com/media/EI3C7CcWkAEbMRO.jpg']	0	0	0	['repost', 'lulalivre', 'rafaelbragalivre', 'sociologiadigitalbr', 'sociologiadigital', 'política', 'politica', 'stf', 'vazajato']	[]	https://twitter.com/socio_digital/status/1192823803606437888			1	https://pbs.twimg.com/media/EI3C7CcWkAEbMRO.jpg							{'user_id': None, 'username': None}				
1192822785648840706	1192822785648840706	2019-11-08 12:14:48 -03	2019-11-08	12:14:48	-0300	1060174756165632000	socio_digital	Sociologia Digital		Relaxa galera, que na matéria dele não tem PROVAS #vazajato #LulaLivre #LulaLivreJa #SociologiaDigitalBR #SociologiaDigital  https://t.co/L91w3gxGVm	pt	[]	[]	['https://pbs.twimg.com/media/EI3B9zGWkAIEHKV.jpg']	0	3	9	['vazajato', 'lulalivre', 'lulalivreja', 'sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1192822785648840706			1	https://pbs.twimg.com/media/EI3B9zGWkAIEHKV.jpg							{'user_id': None, 'username': None}				
1192354587723870208	1192354587723870208	2019-11-07 05:14:21 -03	2019-11-07	05:14:21	-0300	1060174756165632000	socio_digital	Sociologia Digital		O presidente chega aos 300 dias de gestão carregando nas costas projetos impopulares, promessas de crescimento não alcançadas, declarações polêmicas e graves acusações contra ele e seus filhos.  #SociologiaDigital #politica #bolsonarco #desgoverno #caixa2bolsonaro #laranjalPSL  https://t.co/dWeeRGKSna	pt	[]	[]	['https://pbs.twimg.com/media/EIwYLPuX0AAxFf7.jpg']	0	0	0	['sociologiadigital', 'politica', 'bolsonarco', 'desgoverno', 'caixa2bolsonaro', 'laranjalpsl']	[]	https://twitter.com/socio_digital/status/1192354587723870208			1	https://pbs.twimg.com/media/EIwYLPuX0AAxFf7.jpg							{'user_id': None, 'username': None}				
1192312885172690947	1192312885172690947	2019-11-07 02:28:38 -03	2019-11-07	02:28:38	-0300	1060174756165632000	socio_digital	Sociologia Digital		Só por deus... 🤦‍♀️ #SociologiaDigitalBR #SociologiaDigital  https://t.co/XNeaDsP4Pi	pt	[]	[]	['https://pbs.twimg.com/media/EIvyPwrWoAAvYd2.jpg']	0	0	0	['sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1192312885172690947			1	https://pbs.twimg.com/media/EIvyPwrWoAAvYd2.jpg							{'user_id': None, 'username': None}				
1192312278626033664	1192312278626033664	2019-11-07 02:26:13 -03	2019-11-07	02:26:13	-0300	1060174756165632000	socio_digital	Sociologia Digital		Boa noite 🌃😑😴 #SociologiaDigitalBR #SociologiaDigital  https://t.co/GPj5C8Wfh2	pt	[]	[]	['https://pbs.twimg.com/media/EIvxsroX0AAWvDh.jpg']	0	0	0	['sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1192312278626033664			1	https://pbs.twimg.com/media/EIvxsroX0AAWvDh.jpg							{'user_id': None, 'username': None}				
1192303332444033024	1192301431350542336	2019-11-07 01:50:41 -03	2019-11-07	01:50:41	-0300	943783029100728320	lmhco89	Luis Miguel Hidalgo		@CatanoOfficial @CNNEE Es parte de la nueva sociología digital . Estos usuarios hacen dinero logrando captar la atención de much@s . Algo que los sistemas educativos de cada país deben trabajar en los jóvenes.	es	['catanoofficial', 'cnnee']	[]	[]	0	0	4	[]	[]	https://twitter.com/lmhco89/status/1192303332444033024			0								{'user_id': '206049898', 'username': 'CatanoOfficial'}				
1192302996790616064	1192302996790616064	2019-11-07 01:49:21 -03	2019-11-07	01:49:21	-0300	1060174756165632000	socio_digital	Sociologia Digital		#Repost @senadofederal • • • • • • ⠀ A proposta altera o artigo quinto da Constituição Federal, que passa a prever o feminicídio no rol dos crimes imprescritíveis e inafiançáveis.  #SociologiaDigitalBR #SociologiaDigital #feminicidio #politica #leis #senadofederal  https://t.co/NPOMrApBun	pt	['senadofederal']	[]	['https://pbs.twimg.com/media/EIvpQR_WoAA92fG.jpg']	0	0	0	['repost', 'sociologiadigitalbr', 'sociologiadigital', 'feminicidio', 'politica', 'leis', 'senadofederal']	[]	https://twitter.com/socio_digital/status/1192302996790616064			1	https://pbs.twimg.com/media/EIvpQR_WoAA92fG.jpg							{'user_id': None, 'username': None}				
1191488095427997696	1191488095427997696	2019-11-04 19:51:13 -03	2019-11-04	19:51:13	-0300	1060174756165632000	socio_digital	Sociologia Digital		#universidadelivre #universidadeparatodos #educacao #sociologiadigital #sociologiadigitalbr  https://t.co/UoIVOQPUBC	und	[]	[]	['https://pbs.twimg.com/media/EIkEG7gX0AAwTW9.jpg']	0	0	0	['universidadelivre', 'universidadeparatodos', 'educacao', 'sociologiadigital', 'sociologiadigitalbr']	[]	https://twitter.com/socio_digital/status/1191488095427997696			1	https://pbs.twimg.com/media/EIkEG7gX0AAwTW9.jpg							{'user_id': None, 'username': None}				
1191077730978271232	1191077730978271232	2019-11-03 16:40:34 -03	2019-11-03	16:40:34	-0300	1060174756165632000	socio_digital	Sociologia Digital		Tema da redação do #Enem2019: Democratização do acesso ao cinema no Brasil.  #cinemabrasileiro #cinema #enem #SociologiaDigitalBR #SociologiaDigital  https://t.co/Tv15qKAbJz	pt	[]	[]	['https://pbs.twimg.com/media/EIeO4UCWsAEzQWJ.jpg']	0	0	1	['enem2019', 'cinemabrasileiro', 'cinema', 'enem', 'sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1191077730978271232			1	https://pbs.twimg.com/media/EIeO4UCWsAEzQWJ.jpg							{'user_id': None, 'username': None}				
1191035684179644418	1191035684179644418	2019-11-03 13:53:30 -03	2019-11-03	13:53:30	-0300	1060174756165632000	socio_digital	Sociologia Digital		Primeiro dia de #Enem2019, os portões já foram fechados. Hoje serão 90 questões de ciências humanas, redação e linguagens.  #enem #educacao #conhecimento #universidadeparatodos #universidadelivre #SociologiaDigital #SociologiaDigitalBR  https://t.co/1fQmaZhFDU	pt	[]	[]	['https://pbs.twimg.com/media/EIdoo9aWwAEBu_l.jpg']	0	0	0	['enem2019', 'enem', 'educacao', 'conhecimento', 'universidadeparatodos', 'universidadelivre', 'sociologiadigital', 'sociologiadigitalbr']	[]	https://twitter.com/socio_digital/status/1191035684179644418			1	https://pbs.twimg.com/media/EIdoo9aWwAEBu_l.jpg							{'user_id': None, 'username': None}				
1190723944967479298	1190723944967479298	2019-11-02 17:14:45 -03	2019-11-02	17:14:45	-0300	1060174756165632000	socio_digital	Sociologia Digital		Com vocês, o novo logo do Ministério da Economia. Saudades de quando encontrávamos Chico Xavier nos logos brasileiros.  #SociologiaDigital #SociologiaDigitalBR #Economia #Politica #Political #Politicalmemes  https://t.co/NvBYcBHUKC	pt	[]	[]	['https://pbs.twimg.com/media/EIZNHi0WsAEdu8J.png']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'economia', 'politica', 'political', 'politicalmemes']	[]	https://twitter.com/socio_digital/status/1190723944967479298			1	https://pbs.twimg.com/media/EIZNHi0WsAEdu8J.png							{'user_id': None, 'username': None}				
1190722789420019714	1190722789420019714	2019-11-02 17:10:10 -03	2019-11-02	17:10:10	-0300	1060174756165632000	socio_digital	Sociologia Digital		Recentemente o Ministro da Pesca afirmou que os peixes são inteligentes e fogem do óleo.  #oleononordeste #nordeste #meioambiente #SociologiaDigital #SociologiaDigitalBR #Politica #Political #Politicalmemes  https://t.co/2xKdLU7208	pt	[]	[]	['https://pbs.twimg.com/media/EIZMERqWoAEiPLf.jpg']	0	0	0	['oleononordeste', 'nordeste', 'meioambiente', 'sociologiadigital', 'sociologiadigitalbr', 'politica', 'political', 'politicalmemes']	[]	https://twitter.com/socio_digital/status/1190722789420019714			1	https://pbs.twimg.com/media/EIZMERqWoAEiPLf.jpg							{'user_id': None, 'username': None}				
1190722129332973568	1190722129332973568	2019-11-02 17:07:32 -03	2019-11-02	17:07:32	-0300	1060174756165632000	socio_digital	Sociologia Digital		— É incontestável a existência de fortes indícios no sentido de que [...] foi o navio envolvido com o vazamento de petróleo que gerou uma poluição marinha sem precedentes na história do Brasil  #oleononordeste #nordeste #meioambiente #SociologiaDigital #Political #Politicalmemes  https://t.co/we9yEIKFWH	pt	[]	[]	['https://pbs.twimg.com/media/EIZLdyHWwAIcIGn.png']	0	0	1	['oleononordeste', 'nordeste', 'meioambiente', 'sociologiadigital', 'political', 'politicalmemes']	[]	https://twitter.com/socio_digital/status/1190722129332973568			1	https://pbs.twimg.com/media/EIZLdyHWwAIcIGn.png							{'user_id': None, 'username': None}				
1190720339782692864	1190720339782692864	2019-11-02 17:00:26 -03	2019-11-02	17:00:26	-0300	1060174756165632000	socio_digital	Sociologia Digital		A gente sabe quem não é inteligente...  #SociologiaDigital #SociologiaDigitalBR #Politica #Political #Politicalmemes  https://t.co/scyIOBJPdj	pt	[]	[]	['https://pbs.twimg.com/media/EIZJ1qSWoAAWFqB.png']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'politica', 'political', 'politicalmemes']	[]	https://twitter.com/socio_digital/status/1190720339782692864			1	https://pbs.twimg.com/media/EIZJ1qSWoAAWFqB.png							{'user_id': None, 'username': None}				
1190719455359361025	1190719455359361025	2019-11-02 16:56:55 -03	2019-11-02	16:56:55	-0300	1060174756165632000	socio_digital	Sociologia Digital		Com vocês, a senhora do 58, ops... quero dizer, 17.  #SociologiaDigital #SociologiaDigitalBR #Politica #Political #Politicalmemes  https://t.co/zTnaYkbOqV	pt	[]	[]	['https://pbs.twimg.com/media/EIZJCMwWwAEZQMV.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'politica', 'political', 'politicalmemes']	[]	https://twitter.com/socio_digital/status/1190719455359361025			1	https://pbs.twimg.com/media/EIZJCMwWwAEZQMV.jpg							{'user_id': None, 'username': None}				
1190514909798260736	1190512056681676800	2019-11-02 03:24:07 -03	2019-11-02	03:24:07	-0300	255534894	robmontenegr0	Ω Rob Montenegro Ω 😗💨		En resumen, será una obra digna de estudio en materia de sociología digital donde se cumple el principio de de aldea global que Mcluhan propuso allá por los 60’s.	es	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/RobMontenegr0/status/1190514909798260736			0								{'user_id': '255534894', 'username': 'RobMontenegr0'}				
1187057768894750721	1187057768894750721	2019-10-23 14:26:41 -03	2019-10-23	14:26:41	-0300	1060174756165632000	socio_digital	Sociologia Digital		#Repost @o_ribs #SociologiaDigitalBR #SociologiaDigital #desastreambiental #caixa2bolsonaro #bolsonarofoge #bolsonarco #politica #meioambiente  • • • • • • Estado policial  https://t.co/iRfkaLQTwt	es	['o_ribs']	[]	['https://pbs.twimg.com/media/EHlGvoeXkAA8YIX.jpg']	0	0	0	['repost', 'sociologiadigitalbr', 'sociologiadigital', 'desastreambiental', 'caixa2bolsonaro', 'bolsonarofoge', 'bolsonarco', 'politica', 'meioambiente']	[]	https://twitter.com/socio_digital/status/1187057768894750721			1	https://pbs.twimg.com/media/EHlGvoeXkAA8YIX.jpg							{'user_id': None, 'username': None}				
1186365826695421958	1186365826695421958	2019-10-21 16:37:09 -03	2019-10-21	16:37:09	-0300	1060174756165632000	socio_digital	Sociologia Digital		"""Se não conseguem ver, precisam tirar o capacete, se tiram o capacete não podem usar gás"" (Pedro Ekman).  #SociologiaDigital #SociologiaDigitalBR #DitaduraNuncaMais #PoliciaMata  https://t.co/LR6G3JfqQ3"	pt	[]	[]	['https://pbs.twimg.com/media/EHbRbm4XkAAF3uf.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'ditaduranuncamais', 'policiamata']	[]	https://twitter.com/socio_digital/status/1186365826695421958			1	https://pbs.twimg.com/media/EHbRbm4XkAAF3uf.jpg							{'user_id': None, 'username': None}				
1186361629006598144	1186361629006598144	2019-10-21 16:20:28 -03	2019-10-21	16:20:28	-0300	1060174756165632000	socio_digital	Sociologia Digital		🤦 #SociologiaDigital #SociologiaDigitalBR #crisediplomatica #amazonia #elenao #bolsonarco #laranjaldoPSL #vazajato #politica #economia ㅤ  https://t.co/pKhHIvf4dW  https://t.co/gm9inKCnAC	ko	[]	['https://buff.ly/35PoQKh']	['https://pbs.twimg.com/media/EHbNnU5XUAAnqFd.jpg', 'https://pbs.twimg.com/media/EHbNnU6WsAQHbzp.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'crisediplomatica', 'amazonia', 'elenao', 'bolsonarco', 'laranjaldopsl', 'vazajato', 'politica', 'economia']	[]	https://twitter.com/socio_digital/status/1186361629006598144			1	https://pbs.twimg.com/media/EHbNnU5XUAAnqFd.jpg							{'user_id': None, 'username': None}				
1186360596389863426	1186360596389863426	2019-10-21 16:16:22 -03	2019-10-21	16:16:22	-0300	1060174756165632000	socio_digital	Sociologia Digital		As reinvidicações dos trabalhadores são muitas, entre elas, o direito de receberem o pagamento dos salários deste mês. ㅤ #SociologiaDigital #SociologiaDigitalBR #JoaoPessoa #direitostrabalhistas #CLT #transporte #politica  https://t.co/kBzRndRTNT	pt	[]	[]	['https://pbs.twimg.com/media/EHbMrLRX0AMtilE.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'joaopessoa', 'direitostrabalhistas', 'clt', 'transporte', 'politica']	[]	https://twitter.com/socio_digital/status/1186360596389863426			1	https://pbs.twimg.com/media/EHbMrLRX0AMtilE.jpg							{'user_id': None, 'username': None}				
1186356745746210816	1186356745746210816	2019-10-21 16:01:04 -03	2019-10-21	16:01:04	-0300	1060174756165632000	socio_digital	Sociologia Digital		Plano de emergência para desastres ambientais.  ㅤ @crisvector / @designativista ㅤ #crimeambiental #bolsonarco #sociologiadigital #sociologiadigitalbr  https://t.co/MGFazci21G	pt	['crisvector', 'designativista']	[]	['https://pbs.twimg.com/media/EHbJLD6X4AE2MiP.jpg']	0	0	1	['crimeambiental', 'bolsonarco', 'sociologiadigital', 'sociologiadigitalbr']	[]	https://twitter.com/socio_digital/status/1186356745746210816			1	https://pbs.twimg.com/media/EHbJLD6X4AE2MiP.jpg							{'user_id': None, 'username': None}				
1186350276627910657	1186350276627910657	2019-10-21 15:35:21 -03	2019-10-21	15:35:21	-0300	1060174756165632000	socio_digital	Sociologia Digital		Negócio de família....  #SociologiaDigital #SociologiaDigitalBR #elenao #caixa2bolsonaro #vazajato #política #laranjaldoPSL #bolsonarco   https://t.co/vfY4MB9usn	pt	[]	['https://g1.globo.com/politica/noticia/2019/10/21/eduardo-bolsonaro-e-o-novo-lider-do-psl-na-camara.ghtml?utm_source=facebook&utm_medium=social&utm_content=post&utm_campaign=g1&fbclid=IwAR1-zpMqzMoYPfFGcrYDekRzQCo6_yPPnR0QTpIIlxuWtjoHu_PJPzh8AbA']	[]	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'elenao', 'caixa2bolsonaro', 'vazajato', 'política', 'laranjaldopsl', 'bolsonarco']	[]	https://twitter.com/socio_digital/status/1186350276627910657			0								{'user_id': None, 'username': None}				
1186346921121779714	1186346921121779714	2019-10-21 15:22:01 -03	2019-10-21	15:22:01	-0300	1060174756165632000	socio_digital	Sociologia Digital		#sociologiadigital #sociologiadigitalBR  https://t.co/b0mQs7FB0k	und	[]	[]	['https://pbs.twimg.com/media/EHbAPOSX0AAt4zL.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr']	[]	https://twitter.com/socio_digital/status/1186346921121779714			1	https://pbs.twimg.com/media/EHbAPOSX0AAt4zL.jpg							{'user_id': None, 'username': None}				
1186346657262325760	1186346657262325760	2019-10-21 15:20:59 -03	2019-10-21	15:20:59	-0300	1060174756165632000	socio_digital	Sociologia Digital		A folha em branco...  #sociologiadigital #sociologiadigitalBR #humor  https://t.co/WQUKe1J8L1	pt	[]	[]	['https://pbs.twimg.com/media/EHa__19XUAEretv.jpg']	0	0	1	['sociologiadigital', 'sociologiadigitalbr', 'humor']	[]	https://twitter.com/socio_digital/status/1186346657262325760			1	https://pbs.twimg.com/media/EHa__19XUAEretv.jpg							{'user_id': None, 'username': None}				
1186304110322212865	1186304110322212865	2019-10-21 12:31:55 -03	2019-10-21	12:31:55	-0300	2861604385	euhilander	magenta		a q ponto chegamos.   ta com uns dias q eu desinstalei o instagram e ja consegui perceber diferença em meus níveis de ansiedade  a tecnologia e a sociologia digital merecem toda atenção da comunidade acadêmica	pt	[]	[]	[]	1	0	4	[]	[]	https://twitter.com/euhilander/status/1186304110322212865			0								{'user_id': None, 'username': None}				
1185381380085243904	1185381380085243904	2019-10-18 23:25:18 -03	2019-10-18	23:25:18	-0300	1060174756165632000	socio_digital	Sociologia Digital		😬 #SociologiaDigital #SociologiaDigitalBR #LaranjaldoPSL #Bolsonarco  https://t.co/v7Lx55hweT	und	[]	[]	['https://pbs.twimg.com/media/EHNSFTuWkAEiRGh.jpg']	0	0	0	['sociologiadigital', 'sociologiadigitalbr', 'laranjaldopsl', 'bolsonarco']	[]	https://twitter.com/socio_digital/status/1185381380085243904			1	https://pbs.twimg.com/media/EHNSFTuWkAEiRGh.jpg							{'user_id': None, 'username': None}				
1184784151687368705	1184532565937528833	2019-10-17 07:52:08 -03	2019-10-17	07:52:08	-0300	1217118984	leofn3	Leonardo F. Nascimento		@okRa_Barreto @malfeitona Com quem mais seria!? ;-p #s F #digitalsociology #SociologiaDigital	pt	['okra_barreto', 'malfeitona']	[]	[]	0	0	1	['s', 'digitalsociology', 'sociologiadigital']	[]	https://twitter.com/leofn3/status/1184784151687368705			0								{'user_id': '1000032762064199680', 'username': 'okRa_Barreto'}				
1184593621024231435	1184593621024231435	2019-10-16 19:15:02 -03	2019-10-16	19:15:02	-0300	1060174756165632000	socio_digital	Sociologia Digital		Já dizia o velhinho comunista!  #SociologiaDigitalBR #SociologiaDigital #karlmarx #memescomunistas  https://t.co/1jChIXEgWv	pt	[]	[]	['https://pbs.twimg.com/media/EHCFnfLXUAE0Y4p.jpg']	0	0	1	['sociologiadigitalbr', 'sociologiadigital', 'karlmarx', 'memescomunistas']	[]	https://twitter.com/socio_digital/status/1184593621024231435			1	https://pbs.twimg.com/media/EHCFnfLXUAE0Y4p.jpg							{'user_id': None, 'username': None}				
1184592505871962113	1184592505871962113	2019-10-16 19:10:36 -03	2019-10-16	19:10:36	-0300	1060174756165632000	socio_digital	Sociologia Digital		#Repost @conversaafiada #SociologiaDigitalBR #SociologiaDigital ⠀ • • • • • • A metade mais pobre da população, quase 104 milhões de pessoas, vivia com apenas R$ 413 mensais. No outro extremo, o 1% mais rico - somente 2,1 milhões de pessoas - tinha renda média de R$ 16.297  https://t.co/ZIQrBRCT57	pt	['conversaafiada']	[]	['https://pbs.twimg.com/media/EHCEmMnWkAIaGvU.jpg']	0	0	0	['repost', 'sociologiadigitalbr', 'sociologiadigital']	[]	https://twitter.com/socio_digital/status/1184592505871962113			1	https://pbs.twimg.com/media/EHCEmMnWkAIaGvU.jpg							{'user_id': None, 'username': None}				
1184532565937528833	1184532565937528833	2019-10-16 15:12:25 -03	2019-10-16	15:12:25	-0300	925021876748943360	malfeitona	malfeitona darkzera da Bahia		estou em uma aula de sociologia digital e meu grupo está apresentando sobre TWITTER   - o tuite é esse	pt	[]	[]	[]	1	0	44	[]	[]	https://twitter.com/malfeitona/status/1184532565937528833			0								{'user_id': None, 'username': None}				
1184503736745500673	1184503736745500673	2019-10-16 13:17:52 -03	2019-10-16	13:17:52	-0300	123967004	buarrocha	Bruna Rocha		Me preparando pra ver meu melhor amigo @IsraCamposss dar show na aula de sociologia digital!  https://t.co/YYaVvXTMzk	pt	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EHAz3RjWwAYVkHH.jpg']	0	0	2	[]	[]	https://twitter.com/buarrocha/status/1184503736745500673			1	https://pbs.twimg.com/tweet_video_thumb/EHAz3RjWwAYVkHH.jpg							{'user_id': None, 'username': None}				
1182348321857458177	1182348321857458177	2019-10-10 14:33:01 -03	2019-10-10	14:33:01	-0300	1060174756165632000	socio_digital	Sociologia Digital		Mais uma conquista! #sqn  #SociologiaDigitalBR #SociologiaDigital #OCDE #elenao #isolamentoBR  https://t.co/cH6tl6lKfk	pt	[]	[]	['https://pbs.twimg.com/media/EGiLh0dXYAEcuty.jpg']	0	0	0	['sqn', 'sociologiadigitalbr', 'sociologiadigital', 'ocde', 'elenao', 'isolamentobr']	[]	https://twitter.com/socio_digital/status/1182348321857458177			1	https://pbs.twimg.com/media/EGiLh0dXYAEcuty.jpg							{'user_id': None, 'username': None}				
1182278545873260544	1182278545873260544	2019-10-10 09:55:45 -03	2019-10-10	09:55:45	-0300	1060174756165632000	socio_digital	Sociologia Digital		É brincadeira, talkey?  #SociologiaDigitalBR #SociologiaDigital #Brasil #Politica  https://t.co/o58ZJ4CFRY	pt	[]	[]	['https://pbs.twimg.com/media/EGhMEjSXUAAt0Pz.jpg']	0	0	1	['sociologiadigitalbr', 'sociologiadigital', 'brasil', 'politica']	[]	https://twitter.com/socio_digital/status/1182278545873260544			1	https://pbs.twimg.com/media/EGhMEjSXUAAt0Pz.jpg							{'user_id': None, 'username': None}				
